Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,128.59894,125.74493,162.39058,150.42499,150.27928
1,128.59865,125.63508,162.42207,150.28415,150.20705
2,128.62231,125.615944,162.39563,150.14362,149.94113
3,128.55864,125.29359,162.40475,149.96294,149.8834
4,127.62823,124.61428,162.44287,149.52983,150.05643
5,127.255936,124.60137,162.53448,148.97112,150.31406
6,126.781815,124.27768,162.58072,148.57338,150.42961
7,126.15266,124.00391,162.60434,148.11737,150.78119
8,125.80514,123.883766,162.62141,147.8086,150.99925
9,125.32998,123.7032,162.6108,147.4702,151.1339
10,125.10015,123.81096,162.61043,147.20894,151.18385
11,125.13573,124.07463,162.5817,146.96785,151.31177
12,125.523895,124.78811,162.64937,146.90051,151.44
13,125.3875,125.02479,162.65541,146.84473,151.55663
14,125.536766,125.57755,162.72047,146.86934,151.805
15,125.87836,126.193695,162.74365,146.75436,152.02225
16,127.03016,127.28584,162.69458,146.69905,151.94469
17,128.17249,128.14136,162.57562,146.92368,151.8969
18,129.51881,129.22917,162.52628,146.91817,151.91002
19,131.2725,130.53456,162.37477,147.25783,151.8463
20,132.98387,131.96886,162.28749,147.49158,151.6955
21,134.7426,133.03659,162.13501,147.68307,151.80582
22,136.57373,133.97026,162.05818,147.83006,152.05669
23,137.98517,134.36981,162.07167,148.17189,152.23723
24,139.39656,134.2706,162.22389,148.57245,152.43448
25,140.42032,134.18497,162.68925,148.5922,152.80586
26,141.00381,133.67665,163.4777,148.24342,153.44353
27,141.08835,132.11923,164.7609,147.61255,154.59479
28,141.31264,128.89977,166.67056,146.5511,156.32095
29,141.13843,123.51173,168.9038,144.48238,158.41379
30,140.70305,116.45977,170.9696,141.83981,160.85591
31,139.54594,108.46192,172.0008,138.69221,163.52171
32,138.22652,100.1868,171.11035,135.17656,166.18973
33,136.409,92.907074,168.50562,131.57689,168.5096
34,133.51437,86.53943,165.05598,128.0339,170.4768
35,130.13148,81.63954,161.29968,124.55382,172.25154
36,126.0549,76.92013,157.85147,121.73858,173.2128
37,121.42838,72.347206,154.76294,119.052925,173.94077
38,116.38715,67.75507,152.07669,116.88178,174.52167
39,111.5715,63.499973,149.98563,115.20914,174.72491
40,107.012985,59.575172,148.93407,114.72593,174.38228
41,104.90673,56.76583,149.81424,115.740486,174.05461
42,106.075615,56.31593,152.24419,117.60346,173.83156
43,109.25188,58.12294,155.96646,120.642525,173.1697
44,115.34406,62.77121,160.42914,124.68071,171.85141
45,122.98463,71.00493,164.94344,129.472,169.83379
46,130.57431,83.46321,168.24045,134.70468,166.7529
47,136.26384,100.13156,168.71902,139.98445,162.86766
48,139.76074,115.17906,166.86028,143.94826,159.20915
49,142.07191,125.605385,164.63052,146.18066,156.10602
50,143.24161,130.64513,162.58957,147.17224,154.06833
51,144.44357,133.65883,161.04634,147.1818,152.64093
52,144.99728,135.69348,160.28575,147.01994,151.98009
53,145.06203,136.94214,159.87978,146.88994,151.41454
54,145.08078,138.0017,159.43329,146.84288,150.91188
55,145.13176,139.06602,159.25871,147.00558,150.34068
56,144.85547,139.6655,159.33347,146.92209,150.25793
57,144.83371,139.84818,159.32071,147.0301,150.04944
58,145.00928,140.1401,159.49678,146.9434,150.12372
59,145.05493,139.85698,159.82837,146.79933,150.29881
60,145.5265,139.27338,160.08028,146.49672,150.53447
61,145.82478,138.24551,160.29825,146.42879,150.88358
62,146.40883,137.14445,160.95692,146.27924,151.29652
63,146.84393,135.19621,161.87991,146.15776,151.85918
64,146.83713,133.00845,163.01112,145.71692,153.04486
65,146.86768,130.54636,164.26405,145.24715,154.33783
66,146.35162,127.824554,165.91145,144.32787,156.1394
67,145.73715,123.5433,167.70708,143.06789,158.0803
68,145.37306,118.47113,169.65143,141.26985,160.41005
69,144.25716,110.68362,171.07306,138.35307,163.52475
70,142.53334,102.63756,171.09535,135.2762,166.54973
71,140.74654,94.73502,169.38306,131.58717,169.57294
72,138.74658,87.76074,166.72893,128.05241,171.77206
73,136.74533,82.6153,163.66322,124.47761,173.45671
74,134.09021,78.28535,160.37088,121.23327,174.6641
75,130.486,74.6053,157.115,118.21026,175.79654
76,126.55231,71.03222,154.46024,115.88585,176.38957
77,122.14741,66.84411,152.33109,114.2673,176.7676
78,117.99892,63.57711,150.8116,113.27854,176.66252
79,115.52505,60.95729,150.64888,113.57189,176.03345
80,114.74004,60.020576,151.41281,114.49148,175.71198
81,115.85757,60.900627,153.6015,116.41808,175.26227
82,119.743675,63.698757,157.24344,119.71971,173.95511
83,124.53785,68.469475,161.7142,124.3269,171.59949
84,130.71208,76.935715,166.51314,129.80756,168.37363
85,136.58427,89.98811,170.20627,135.81255,164.16321
86,141.4858,106.147285,170.69661,142.00035,158.6768
87,144.8706,120.78732,167.9849,146.65875,154.23195
88,146.77608,130.40924,164.78412,149.40976,150.2815
89,147.97177,136.0925,162.10176,150.77632,147.4928
90,148.68279,139.57812,159.90051,151.51817,145.30385
91,148.72206,141.77887,158.67569,151.6518,144.07983
92,147.98036,143.32156,158.1959,151.65804,143.15224
93,146.95557,144.02142,157.9574,151.72812,142.6652
94,145.68333,144.31268,157.97063,151.75136,142.22897
95,144.292,144.24345,158.11566,151.7528,141.87303
